Plasmid;replicon;mobility;mge_cluster;tnse1D;tnse2D;amr;virulence;metal;biocide;heat;acid;carba_alleles;length
S4035-2023-09-B01_bin_1;Col440I;mobilizable;30.0;-20.90942526537008;8.226985567009494;;;;;;;;2699
S3893-2023-02-F06_bin_0;IncI1;conjugative;9.0;2.4120165615724503;64.1678808609652;aph(3'')-Ib,blaTEM-1B,dfrA1,floR;;;;;;;115623
S3893-2023-02-F06_bin_1;No hit found;mobilizable;-1.0;-21.71741142811433;21.58831137104517;;;;;;;;4664
6502100286_bin_0;No hit found;mobilizable;24.0;-8.463586732366446;21.16738606790093;;;;;;;;6761
S4312-2024-05-D03_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40288
S3936-2023-04-B09_bin_0;IncA/C2;conjugative;9.0;2.7065716589142395;64.06414930522884;aadA1,blaCMY-2,sul2,tet(A);ybtP;;;;;;202112
S3936-2023-04-B09_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3936-2023-04-B09_bin_2;Col440I;mobilizable;30.0;-20.21367879288339;7.474627830358285;qnrB19;;;;;;;2989
S3936-2023-04-B09_bin_3;ColpVC;non-mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S4169-2023-15-D03_bin_0;IncX1;conjugative;-1.0;3.097976878218657;5.512721916163208;;;;;;;;42614
S3690-2022-13-B08_bin_0;IncA/C2,IncI1;conjugative;9.0;2.5455639128712493;63.954097418838266;blaCMY-2,sul2;ybtP;;;;;;251644
S3690-2022-13-B08_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3690-2022-13-B08_bin_2;No hit found;mobilizable;24.0;-9.604572441471577;22.00154400402443;;;;;;;;4572
S3690-2022-13-B08_bin_3;No hit found;mobilizable;24.0;-11.51614146252804;18.413750720618403;;;;;;;;4535
S3690-2022-13-B08_bin_4;No hit found;mobilizable;0.0;-33.62154523245089;34.882615967892725;;;;;;;;4074
S3690-2022-13-B08_bin_5;No hit found;mobilizable;24.0;-7.8393573616749315;20.369218086371077;;;;;;;;3596
S3690-2022-13-B08_bin_6;ColpVC;mobilizable;1.0;-20.69853768276769;38.86654620214336;;;;;;;;2246
S3690-2022-13-B08_bin_7;ColpVC;mobilizable;-1.0;-7.042615296539235;33.72666374434299;;;;;;;;2096
S3546-2022-09-D04_bin_0;Col8282;mobilizable;0.0;-33.14228715018645;34.9906170614936;;;;;;;;5590
S3546-2022-09-D04_bin_1;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2978
S3546-2022-09-D04_bin_2;ColpVC;mobilizable;1.0;-20.51940562691027;38.1697160231234;;;;;;;;1981
S4166-2023-13-D02_bin_0;No hit found;conjugative;9.0;3.2549170316060545;63.171300010503415;aadA1;ybtP;;;;;;271290
S4253-2024-02-H2_bin_0;IncX4;conjugative;9.0;2.8126796679739465;62.37415724997071;blaTEM-1B,dfrA14,lnu(G),tet(A);ybtP;;;;;;313249
S03406-2022-04-B03_bin_0;No hit found;conjugative;9.0;3.037637672263414;62.7089618198464;dfrA14,tet(A);ybtP;;;;;;279442
S4182-2023-16-C03_bin_0;IncX1;conjugative;-1.0;3.097976878218657;5.512721916163208;;;;;;;;42615
S4229-2024-01-A04_bin_0;IncX1;conjugative;-1.0;3.097976878218657;5.512721916163208;;;;;;;;42615
S03563-2022-10-A05_bin_0;IncA/C2;conjugative;9.0;2.7521585901396106;64.05044748970933;blaCMY-2,tet(A);ybtP;;;;;;183767
S03563-2022-10-A05_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S03563-2022-10-A05_bin_2;Col440I;mobilizable;30.0;-19.814701041248547;7.433310316533116;qnrB19;;;;;;;2989
S00700-2020-11-D01_bin_0;No hit found;conjugative;9.0;3.0361245601417566;62.706058350786286;aadA1,dfrA14;ybtP;;;;;;277053
S03573-2022-10-C08_bin_0;Col440I;mobilizable;-1.0;-19.713262097947748;15.873399978213582;;;;;;;;3830
S03573-2022-10-C08_bin_1;Col156;mobilizable;11.0;-9.208466041299316;38.12804622299991;;;;;;;;3751
6502100263_bin_0;No hit found;conjugative;-1.0;14.492230551681194;39.37811835278536;;mchF;;;;;;201855
S3772-2022-16-A08_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74562
S3605-2022-11-G03_bin_0;No hit found;conjugative;9.0;3.2549170316060545;63.171300010503415;sul1;ybtP;merC,merT;;;;;271056
S4117-2023-14-C01_bin_0;IncX1;conjugative;-1.0;3.097978721897294;5.5129200182983;;;;;;;;42607
S03427-2022-05-C11_bin_0;IncA/C2,IncI1,IncX1;conjugative;9.0;2.548578980719586;63.95032639155192;blaCMY-2,sul2;ybtP;;;;;;299600
S03427-2022-05-C11_bin_1;No hit found;mobilizable;24.0;-8.317582082765211;19.556196025953675;;;;;;;;4100
S03427-2022-05-C11_bin_2;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3556-2022-09-F03_bin_0;IncI1;conjugative;9.0;2.440605161821748;63.56984268471814;;;;;;;;65221
S3556-2022-09-F03_bin_1;Col440I;mobilizable;30.0;-20.20622056069943;7.468609049167363;qnrB19;;;;;;;2978
S3721-2022-14-A03_bin_0;IncA/C2;conjugative;9.0;2.396985048813048;63.46364305515872;blaCMY-2,sul2;;;;;;;113879
S3738-2022-14-E05_bin_0;IncA/C2;mobilizable;37.0;8.721180693932247;40.28360412062996;aph(3')-Ia,tet(A);ybtP;;;;;;164391
S3738-2022-14-E05_bin_1;Col440I;mobilizable;30.0;-19.897037601426607;7.426249812173613;qnrB19;;;;;;;2978
S03436-2022-06-A10_bin_0;IncFIB(S),IncFII(S);non-mobilizable;-1.0;6.072249351004854;33.91123213987633;blaTEM-135;spvD;;;;;;63472
S03436-2022-06-A10_bin_1;IncX1;conjugative;-1.0;6.072249348661486;33.91133370949691;blaTEM-135;;;;;;;45040
S3877-2023-02-D08_bin_0;IncX1;conjugative;-1.0;6.072204186842342;33.911275387725425;blaTEM-1B;;;;;;;45040
6502100274_bin_0;Col440I;mobilizable;-1.0;-25.02481909796222;19.88135728882104;;;;;;;;4096
S4050-2023-09-E07_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S3798-2022-16-D02_bin_0;IncA/C2;conjugative;9.0;2.709478994495724;64.07981571265537;blaCMY-2,tet(A);ybtP;;;;;;204337
S3798-2022-16-D02_bin_1;IncI2;conjugative;10.0;11.362870512773714;64.02204684409189;;;;;;;;56978
S3798-2022-16-D02_bin_2;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3798-2022-16-D02_bin_3;Col440I;mobilizable;30.0;-19.909228614739117;7.346422890739878;qnrB19;;;;;;;2989
S4099-2023-11-F04_bin_0;IncFIC(FII),IncR;conjugative;10.0;12.117344171401951;57.24571615480835;qnrS1,tet(A);;silS;;;;;75193
S3717-2022-13-F02_bin_0;IncA/C2;mobilizable;37.0;8.711201918280867;40.47609210819328;aph(3')-Ia,blaCMY-2,sul2;ybtP;;;;;;171286
S3717-2022-13-F02_bin_1;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S3717-2022-13-F02_bin_Unbinned;No hit found;non-mobilizable;24.0;-4.477206596908756;23.078432357739143;;;;;;;;30070
S3967-2023-04-G03_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40287
S4039-2023-09-C08_bin_0;IncX1;conjugative;-1.0;3.097976878218657;5.512721916163208;;;;;;;;42615
S03465-2022-07-F06_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S03525-2022-08-F03_bin_0;IncA/C2;conjugative;9.0;2.453337322699881;63.59465553015416;aph(3')-Ia,blaCMY-2,tet(A);ybtP;;;;;;208320
S03525-2022-08-F03_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S03525-2022-08-F03_bin_2;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S03525-2022-08-F03_bin_3;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
6502100005_bin_0;No hit found;non-mobilizable;-1.0;16.15583805841505;25.350798890120416;;;;;;;;23359
6502100005_bin_Unbinned;No hit found;non-mobilizable;-;-;-;;;;;;;;4795
S3874-2023-02-C07_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40290
S03472-2022-08-B05_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74599
S3809-2022-16-G02_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.099370158624571;5.499381898754632;;spvD;;;;;;74541
S3933-2023-04-A08_bin_0;IncFIA(HI1),IncHI1A,IncHI1B(R27);conjugative;-1.0;15.812945044909515;37.91973070633794;blaTEM-1B,dfrA12,floR,qnrS1,sul2,sul3,tet(A),tet(M);;pcoA,pcoB,pcoC,silA,silB,silC,silF,silS;;;;;239492
S3933-2023-04-A08_bin_1;No hit found;mobilizable;24.0;-7.297000960964679;22.34414786231594;;;;;;;;5650
S3933-2023-04-A08_bin_Unbinned;No hit found;non-mobilizable;-;-;-;;;;;;;;77175
S3896-2023-03-A10_bin_0;IncHI2,IncHI2A;conjugative;35.0;20.03262220496976;42.688672632821216;aph(3')-Ia,mcr-9.1,sul1;;terD,terW,terZ;;;;;327235
S3961-2024-03-A07_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40535
S4018-2023-08-C06_bin_0;IncI1;conjugative;9.0;2.3969881171591454;63.61909605175892;blaTEM-103,lnu(F),sul3;;;;;;;71861
S4018-2023-08-C06_bin_1;No hit found;mobilizable;24.0;-7.136729682483243;24.29612160570857;;;;;;;;6365
S4018-2023-08-C06_bin_2;IncQ1;mobilizable;23.0;-18.35432686971143;3.794842327658194;;;;;;;;5803
S4018-2023-08-C06_bin_3;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3371
S4018-2023-08-C06_bin_4;No hit found;mobilizable;24.0;-9.250551019911658;19.32404781156593;;;;;;;;3360
S4018-2023-08-C06_bin_5;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3672-2022-12-F01_bin_0;IncFII(SARC14),IncFII(Yp);conjugative;-1.0;10.77367610896194;28.251677272905305;;;;;;;;63860
S3672-2022-12-F01_bin_1;IncFII(p96A);conjugative;-1.0;-2.037597685180412;35.21837278540924;;;;;;;;48639
S4234-2024-01-B02_bin_0;IncFIB(S),IncFII(S);conjugative;-1.0;16.221045628513867;25.21761379545767;;;;;;;;89532
S4043-2023-09-C12_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S4000-2023-07-D07_bin_0;IncA/C2;conjugative;9.0;2.7521585901396106;64.05044748970933;blaCMY-2,sul2;ybtP;;;;;;183800
S4000-2023-07-D07_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S4000-2023-07-D07_bin_2;Col440I;mobilizable;30.0;-19.916557833355004;7.487768646169196;qnrB19;;;;;;;2989
S03587-2022-10-E05_bin_0;No hit found;conjugative;9.0;3.299654184960888;63.14575835967483;aadA1;ybtP;;;;;;275156
S3928-2023-04-A03_bin_0;IncA/C2,IncI1;conjugative;9.0;2.6338326575041497;64.18628793524155;blaCMY-2,sul2;ybtP;;;;;;283083
S3928-2023-04-A03_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3928-2023-04-A03_bin_2;No hit found;mobilizable;24.0;-11.51614146252804;18.413750720618403;;;;;;;;4677
S4111-2023-11-H04_bin_0;IncA/C2;conjugative;9.0;2.461588024132785;63.59311708927077;blaCMY-2;ybtP;;;;;;146602
S4111-2023-11-H04_bin_1;No hit found;mobilizable;24.0;-7.136139286925466;24.299888594230623;;;;;;;;5615
S4111-2023-11-H04_bin_2;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S4111-2023-11-H04_bin_3;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S4072-2023-14-E08_bin_0;IncA/C2;mobilizable;37.0;7.832179448339602;39.86607137571728;sul2;;;;;;;73608
S4072-2023-14-E08_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S4072-2023-14-E08_bin_2;IncI1;conjugative;9.0;2.5712367050697744;63.967391176734026;blaCMY-2,sul3;;;;;;;249480
S4072-2023-14-E08_bin_3;No hit found;mobilizable;24.0;-8.152213182846104;20.866133793665867;;;;;;;;3282
S03419-2022-05-B06_bin_0;IncI1;conjugative;9.0;2.5472822750231696;63.54451833392452;;;;;;;;98150
S03419-2022-05-B06_bin_1;IncQ1,IncX1;conjugative;-1.0;11.978290321429071;29.18835625709297;aph(3'')-Ib,aph(6)-Id,dfrA5;;;;;;;37951
S03419-2022-05-B06_bin_Unbinned;No hit found;non-mobilizable;-;-;-;;;;;;;;1740
S3728-2022-14-B03_bin_0;IncA/C2;conjugative;9.0;2.45617247529136;63.58222403004719;aph(3')-Ia,blaCMY-2,tet(A);ybtP;;;;;;203528
S3728-2022-14-B03_bin_1;No hit found;mobilizable;24.0;-7.228572861337855;21.954336313415563;;;;;;;;6537
S3728-2022-14-B03_bin_2;No hit found;mobilizable;-1.0;-22.07248972487438;18.13879236875417;;;;;;;;4657
S3728-2022-14-B03_bin_3;No hit found;mobilizable;24.0;-7.661592439501899;20.73938040930381;;;;;;;;4462
S3728-2022-14-B03_bin_4;ColpVC;mobilizable;1.0;-20.72545603545952;38.90714056356387;;;;;;;;2257
S4145-2023-14-D01_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40283
69136311-2020-11-A04_bin_0;No hit found;conjugative;9.0;3.0325869942756376;62.69945316245806;aadA1,dfrA14;ybtP;;;;;;279426
S03589-2022-10-E07_bin_0;IncHI2,IncHI2A;non-mobilizable;35.0;19.36993605212877;42.63027209508449;;;terD,terW,terZ;;;;;124376
S03589-2022-10-E07_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3373
S03589-2022-10-E07_bin_2;Col440I;mobilizable;30.0;-19.897999847625577;7.419921205090421;qnrB19;;;;;;;2978
S03570-2022-10-A12_bin_0;IncA/C2;conjugative;9.0;2.7204634482274512;64.06539623582651;blaCMY-2,sul2;ybtP;;;;;;198389
S03570-2022-10-A12_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3838-2022-21-A11_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40532
S4129-2023-14-B02_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S03453-2022-07-B08_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74571
S3631-2022-11-E09_bin_0;IncA/C2,IncI1;conjugative;9.0;2.5484039265249696;63.95226380789188;blaCMY-2,sul2;ybtP;;;;;;255460
S3631-2022-11-E09_bin_1;IncX1;conjugative;-1.0;3.1047225554339204;5.493597921184503;;;;;;;;36498
S3631-2022-11-E09_bin_2;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3631-2022-11-E09_bin_Unbinned;Col440I;mobilizable;24.0;-9.701400277032564;22.407318996285344;;;;;;;;7154
S3539-2022-09-B04_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40280
S00977-2020-12-A04_bin_0;No hit found;conjugative;9.0;3.0354307311430317;62.70472789296423;aadA1,dfrA14;ybtP;;;;;;280670
S4083-2023-11-B12_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S4331-2024-05-H10_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74571
S4332-2024-05-A11_bin_0;IncX4;conjugative;9.0;2.8514354881748964;62.40698772228013;blaTEM-1B,dfrA14,lnu(G),tet(A);ybtP;;;;;;315496
S4109-2023-11-G09_bin_0;No hit found;conjugative;9.0;3.037637672263414;62.7089618198464;dfrA14,tet(A);ybtP;;;;;;279435
S3549-2022-09-D08_bin_0;IncA/C2;conjugative;9.0;-0.8559092302384074;64.07814104129987;blaCMY-2,sul2;ybtP;;;;;;201579
S3549-2022-09-D08_bin_1;No hit found;mobilizable;24.0;-7.141182034977042;24.31596862936788;;;;;;;;5631
S3549-2022-09-D08_bin_2;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3549-2022-09-D08_bin_Unbinned;IncX1,IncX4;conjugative;-1.0;3.098118902974386;5.425903891941733;;;;;;;;65769
S4143-2023-14-C08_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S3606-2022-11-G04_bin_0;No hit found;conjugative;9.0;3.3058599001766638;63.22452053088938;sul1;ybtP;merC,merT;;;;;270738
S03527-2022-08-G05_bin_0;No hit found;mobilizable;23.0;-18.03352637620468;4.566771071844571;dfrA14;;;;;;;6790
S03584-2022-10-D08_bin_0;No hit found;conjugative;9.0;3.3016560872912897;63.159357432815305;aadA1;ybtP;;;;;;273474
6502100276_bin_0;Col440I;mobilizable;-1.0;-19.713262097947748;15.873399978213582;;;;;;;;3830
6502100276_bin_1;No hit found;mobilizable;24.0;-8.019893166674052;20.336800696680623;;;;;;;;3554
S3608-2022-11-H04_bin_0;IncA/C2,IncFII(pHN7A8);conjugative;10.0;6.981420302424197;58.27454992826873;blaCMY-2,blaCTX-M-55,tet(A);ybtP;;;;;;262330
S03567-2022-10-A09_bin_0;IncA/C2;conjugative;9.0;2.554212251795855;63.75999468592348;blaCMY-2,sul2;ybtP;;;;;;192609
S03567-2022-10-A09_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S03567-2022-10-A09_bin_2;No hit found;mobilizable;-1.0;-3.700178199843778;25.21864392030095;;;;;;;;3820
S03567-2022-10-A09_bin_3;No hit found;mobilizable;24.0;-8.152213182846104;20.866133793665867;;;;;;;;3282
S03567-2022-10-A09_bin_4;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
6502100207_bin_0;IncA/C2;conjugative;37.0;8.629616713421337;41.66557764588054;blaCMY-2,cpxA,tet(A);ybtP;;;;;;373164
6502100207_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
6502100207_bin_2;No hit found;mobilizable;24.0;-7.205032679224929;21.916670405808617;;;;;;;;5355
6502100207_bin_3;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3377
6502100207_bin_4;No hit found;mobilizable;24.0;-8.150718595046506;20.883323257651536;;;;;;;;3282
6502100207_bin_5;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S00752-2020-11-D06_bin_0;No hit found;conjugative;9.0;2.820629801965216;62.42670763321075;dfrA14,tet(A);ybtP;;;;;;279032
S3735-2022-14-E01_bin_0;IncA/C2;conjugative;37.0;8.091968130745444;40.51263999453896;blaCMY-2,tet(A);ybtP;;;;;;191337
S3735-2022-14-E01_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3374
S01376-2020-12-A06_bin_0;No hit found;conjugative;9.0;3.0443308247261736;62.72273409679741;sul1;ybtP;;;;;;273731
S4102-2023-11-E08_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S3862-2023-01-E11_bin_0;IncFIB(S),IncFII(S);conjugative;-1.0;10.553665023862475;27.986763517164917;;spvD;;;;;;93498
S3862-2023-01-E11_bin_1;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2097
S3862-2023-01-E11_bin_Unbinned;No hit found;non-mobilizable;-;-;-;cpxA;;;;;;;23573
6502100275_bin_0;Col440I;mobilizable;-1.0;-19.72149995379232;15.85006989400661;;;;;;;;1976
69136508-2020-11-A05_bin_0;No hit found;conjugative;9.0;3.0354307311430317;62.70472789296423;aadA1,dfrA14;ybtP;;;;;;279425
69484794-2020-11-A03_bin_0;No hit found;conjugative;9.0;3.03314999952572;62.70101432189321;aadA1,dfrA14;ybtP;;;;;;279427
S4238-2024-01-C09_bin_0;No hit found;conjugative;9.0;3.167000801864203;62.95552458243299;dfrA14,sul1;ybtP;;;;;;278656
S4238-2024-01-C09_bin_1;IncX4;conjugative;55.0;9.104975232417775;32.590228954332375;blaTEM-1B;;;;;;;42455
S3844-2022-21-C01_bin_0;IncA/C2,p0111;mobilizable;16.0;1.5988776812262089;44.43987900086911;tet(A);ybtP;;;;;;238725
S3844-2022-21-C01_bin_1;No hit found;conjugative;9.0;2.487744827049923;63.56328135398867;blaCMY-2;;;;;;;52913
S3844-2022-21-C01_bin_2;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3844-2022-21-C01_bin_3;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3844-2022-21-C01_bin_4;Col440I;mobilizable;30.0;-19.87079652328081;7.496053601524284;qnrB19;;;;;;;2740
S3844-2022-21-C01_bin_Unbinned;No hit found;non-mobilizable;-1.0;-1.4906094055023895;-64.58445681717173;;;;;;;;1006
S3847-2023-01-B01_bin_0;p0111;conjugative;9.0;2.7486641698801577;64.14851885779636;blaCMY-2,tet(A);ybtP;;;;;;254483
S3847-2023-01-B01_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3847-2023-01-B01_bin_2;IncA/C2;mobilizable;37.0;7.720429822577627;39.54347797536522;;;;;;;;37091
S3847-2023-01-B01_bin_3;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3847-2023-01-B01_bin_4;Col440I;mobilizable;30.0;-19.87079652328081;7.496053601524284;qnrB19;;;;;;;2740
S3847-2023-01-B01_bin_Unbinned;No hit found;non-mobilizable;-1.0;-1.4906094055023895;-64.58445681717173;;;;;;;;1005
S4321-2024-05-H07_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40281
S03411-2022-04-B08_bin_0;IncFII(S),IncX1;conjugative;10.0;13.142115959275428;59.28202586610474;;spvD;;;;;;80014
S02753-2021-12-C03_bin_0;Col156,Col156;mobilizable;11.0;-11.132142887605903;37.920275310143495;;;;;;;;10675
S03473-2022-08-B06_bin_0;IncX1;mobilizable;-1.0;19.31963666107726;37.37342395506367;aadA2,aph(6)-Id,tet(A);;;;;;;27020
S03473-2022-08-B06_bin_1;IncQ1;mobilizable;23.0;-18.35432686971143;3.794842327658194;;;;;;;;6477
1092000906_bin_0;No hit found;mobilizable;-1.0;-4.169498492899306;29.7345746178375;;;;;;;;3373
S03368-2022-01-F03_bin_0;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S03368-2022-01-F03_bin_1;No hit found;mobilizable;43.0;-23.03404255914289;19.73479270674765;;;;;;;;5304
S03368-2022-01-F03_bin_2;Col440I;mobilizable;30.0;-19.90926155022922;7.346564983037414;qnrB19;;;;;;;2989
S03368-2022-01-F03_bin_3;Col440I;mobilizable;-1.0;-18.119697317168495;17.224282120991425;;;;;;;;2213
S03368-2022-01-F03_bin_Unbinned;No hit found;non-mobilizable;-1.0;-14.077692178385098;22.62044346616905;;;;;;;;1550
S3668-2022-12-E08_bin_0;IncA/C2;conjugative;37.0;8.180879856209378;40.63627354785256;blaCMY-2,tet(A);ybtP;;;;;;210826
S3668-2022-12-E08_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3668-2022-12-E08_bin_2;No hit found;mobilizable;24.0;-8.276348273512287;23.79410559786068;;;;;;;;6052
S3668-2022-12-E08_bin_3;Col(BS512);non-mobilizable;2.0;-21.789235509021253;33.48279025931575;;;;;;;;2089
S3915-2023-03-F01_bin_0;IncX1;conjugative;-1.0;3.097978721897294;5.5129200182983;;;;;;;;42603
S3899-2023-03-B03_bin_0;No hit found;non-mobilizable;-1.0;11.192360897846068;46.5947158203392;;;;;;;;20595
S3899-2023-03-B03_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3374
S03591-2022-10-F06_bin_0;IncA/C2,IncX1;conjugative;9.0;2.1524188270240114;63.18033264513398;aph(3')-Ia,blaCMY-2,tet(A);ybtP;silA,silB,silC,silF,silS;;;;;209681
S03591-2022-10-F06_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3374
S03591-2022-10-F06_bin_2;Col440I;mobilizable;24.0;-9.70668677528661;22.40920270336361;;;;;;;;3256
S03591-2022-10-F06_bin_3;No hit found;mobilizable;-1.0;-24.13156346139211;20.196458561155392;;;;;;;;3223
S03591-2022-10-F06_bin_4;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2095
S4122-2023-14-A04_bin_0;No hit found;conjugative;9.0;3.037637672263414;62.7089618198464;aadA1,dfrA14;ybtP;;;;;;280085
S0250-2020-11-B07_bin_0;No hit found;mobilizable;11.0;-10.098782723420696;39.40397768347;;ybtP;;;;;;169333
S4082-2023-11-B11_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S4049-2023-09-E06_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S03372-2022-02-B05_bin_0;IncA/C2;conjugative;9.0;2.453319096768473;63.594647136192776;aph(3')-Ia,blaCMY-2,tet(A);ybtP;;;;;;203586
S03372-2022-02-B05_bin_1;No hit found;mobilizable;-1.0;-24.13156346139211;20.196458561155392;;;;;;;;3223
S0126-2020-11-B05_bin_0;IncX4;conjugative;55.0;9.175239297044904;32.58845710656315;lnu(G);;;;;;;40503
S3554-2022-09-E11_bin_0;IncA/C2;conjugative;9.0;2.548015008867583;63.74476319287867;blaCMY-2,sul2;ybtP;;;;;;190910
S3554-2022-09-E11_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3554-2022-09-E11_bin_2;No hit found;mobilizable;24.0;-11.51614146252804;18.413750720618403;;;;;;;;4677
S3554-2022-09-E11_bin_3;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S4201-2023-17-G07_bin_0;IncX4;conjugative;9.0;2.840770749109675;62.39317696831092;blaTEM-1B,dfrA14,lnu(G),sul1;ybtP;;;;;;318744
S4201-2023-17-G07_bin_Isolated_0;No hit found;non-mobilizable;-;-;-;;;;;;;;18175
S03457-2022-07-D06_bin_0;No hit found;conjugative;9.0;3.0404661662972945;62.7143966150546;tet(A);ybtP;;;;;;273983
S4019-2023-08-C07_bin_0;IncA/C2;conjugative;9.0;2.723376046636835;64.06591819563815;blaCMY-2,sul2,tet(A);ybtP;;;;;;197612
S4019-2023-08-C07_bin_1;No hit found;non-mobilizable;23.0;-18.998643528502942;3.648198871228502;aadA1;;;;;;;4354
S3765-2022-15-D05_bin_0;IncA/C2;conjugative;9.0;2.4729642640881715;63.57024610286259;blaCMY-2,sul2;;;;;;;105918
